id,name,memberType,partyName,color,voteType,reference,bio
sv126,พลเอกพิศณุ พุทธวงศ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%B4%E0%B8%A8%E0%B8%93%E0%B8%B8-%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A7%E0%B8%87%E0%B8%A8%E0%B9%8C
sv127,นายพิศาล มาณวพัฒน์,SV,,#560001,2,https://prachatai.com/journal/2023/04/103707,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%B4%E0%B8%A8%E0%B8%B2%E0%B8%A5-%E0%B8%A1%E0%B8%B2%E0%B8%93%E0%B8%A7%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B9%8C
sv128,พลตำรวจโทพิสัณห์ จุลดิลก,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%B4%E0%B8%AA%E0%B8%B1%E0%B8%93%E0%B8%AB%E0%B9%8C-%E0%B8%88%E0%B8%B8%E0%B8%A5%E0%B8%94%E0%B8%B4%E0%B8%A5%E0%B8%81
sv129,พลเอกพิสิทธิ์ สิทธิสาร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%B4%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C-%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%AA%E0%B8%B2%E0%B8%A3
sv130,นายพีระศักดิ์ พอจิต,SV,,#560001,2,https://www.facebook.com/sorrayuth9115/posts/pfbid0d19BAWeeGiavFQj8qKitSPX5vYBV7WkFMXACxn3sh2TtYbX7mUWg6uVaztSG37Q2l,https://theyworkforus.wevis.info/people/%E0%B8%9E%E0%B8%B5%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B8%9E%E0%B8%AD%E0%B8%88%E0%B8%B4%E0%B8%95
sv131,นางเพ็ญพักตร์ ศรีทอง,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%8D%E0%B8%9E%E0%B8%B1%E0%B8%81%E0%B8%95%E0%B8%A3%E0%B9%8C-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%97%E0%B8%AD%E0%B8%87
sv132,พลเอกไพชยนต์ ค้าทันเจริญ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%84%E0%B8%9E%E0%B8%8A%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%8C-%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B8%97%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D
sv133,นายไพฑูรย์ หลิมวัฒนา,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%84%E0%B8%9E%E0%B8%91%E0%B8%B9%E0%B8%A3%E0%B8%A2%E0%B9%8C-%E0%B8%AB%E0%B8%A5%E0%B8%B4%E0%B8%A1%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2
sv134,นายไพโรจน์ พ่วงทอง,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%84%E0%B8%9E%E0%B9%82%E0%B8%A3%E0%B8%88%E0%B8%99%E0%B9%8C-%E0%B8%9E%E0%B9%88%E0%B8%A7%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%87
sv135,พลเอกไพโรจน์ พานิชสมัย,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%84%E0%B8%9E%E0%B9%82%E0%B8%A3%E0%B8%88%E0%B8%99%E0%B9%8C-%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%8A%E0%B8%AA%E0%B8%A1%E0%B8%B1%E0%B8%A2
sv136,นางสาวภัทรา วรามิตร,SV,,#560001,2,https://www.facebook.com/pattrawaramit/posts/pfbid08FHS6u4LXqD71pmmxccydZi2J6teW78K9jobWRFi6kpThyt9rcpnum82B8Eio6Gvl,https://theyworkforus.wevis.info/people/%E0%B8%A0%E0%B8%B1%E0%B8%97%E0%B8%A3%E0%B8%B2-%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%A3
sv137,นายภาณุ อุทัยรัตน์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A0%E0%B8%B2%E0%B8%93%E0%B8%B8-%E0%B8%AD%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C
sv138,นายมณเฑียร บุญตัน,SV,,#560001,2,https://www.matichon.co.th/politics/news_3987340,https://theyworkforus.wevis.info/people/%E0%B8%A1%E0%B8%93%E0%B9%80%E0%B8%91%E0%B8%B5%E0%B8%A2%E0%B8%A3-%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%95%E0%B8%B1%E0%B8%99
sv139,นายมหรรณพ เดชวิทักษ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A1%E0%B8%AB%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%9E-%E0%B9%80%E0%B8%94%E0%B8%8A%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C
sv140,พลเอกมารุต ปัชโชตะสิงห์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%B8%E0%B8%95-%E0%B8%9B%E0%B8%B1%E0%B8%8A%E0%B9%82%E0%B8%8A%E0%B8%95%E0%B8%B0%E0%B8%AA%E0%B8%B4%E0%B8%87%E0%B8%AB%E0%B9%8C
sv141,พันตำรวจตรี ดร.ยงยุทธ สาระสมบัติ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A2%E0%B8%87%E0%B8%A2%E0%B8%B8%E0%B8%97%E0%B8%98-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%A1%E0%B8%9A%E0%B8%B1%E0%B8%95%E0%B8%B4
sv142,พลเอก ดร.ยอดยุทธ บุญญาธิการ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A2%E0%B8%AD%E0%B8%94%E0%B8%A2%E0%B8%B8%E0%B8%97%E0%B8%98-%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%8D%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3
sv143,พันตำรวจเอกยุทธกร วงเวียน,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A2%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%81%E0%B8%A3-%E0%B8%A7%E0%B8%87%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%99
sv144,นายยุทธนา ทัพเจริญ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A2%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%99%E0%B8%B2-%E0%B8%97%E0%B8%B1%E0%B8%9E%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D
sv145,นายรณวริทธิ์ ปริยฉัตรตระกูล,SV,,#560001,2,https://www.thansettakij.com/business/trade-agriculture/565352,https://theyworkforus.wevis.info/people/%E0%B8%A3%E0%B8%93%E0%B8%A7%E0%B8%A3%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C-%E0%B8%9B%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%89%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%95%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B9%E0%B8%A5
sv146,นางสาวเรณู ตังคจิวางกูร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%A3%E0%B8%93%E0%B8%B9-%E0%B8%95%E0%B8%B1%E0%B8%87%E0%B8%84%E0%B8%88%E0%B8%B4%E0%B8%A7%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%B9%E0%B8%A3
sv147,นายลักษณ์ วจนานวัช,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%93%E0%B9%8C-%E0%B8%A7%E0%B8%88%E0%B8%99%E0%B8%B2%E0%B8%99%E0%B8%A7%E0%B8%B1%E0%B8%8A
sv148,พลเอกเลิศรัตน์ รัตนวานิช,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B8%A8%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C-%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A7%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%8A
sv149,พลเอกเลิศฤทธิ์ เวชสวรรค์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B8%A8%E0%B8%A4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C-%E0%B9%80%E0%B8%A7%E0%B8%8A%E0%B8%AA%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%84%E0%B9%8C
sv150,ว่าที่ร้อยตรีวงศ์สยาม เพ็งพานิชภักดี,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%87%E0%B8%A8%E0%B9%8C%E0%B8%AA%E0%B8%A2%E0%B8%B2%E0%B8%A1-%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%87%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%8A%E0%B8%A0%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B5
sv151,พลเอก ดร.วรพงษ์ สง่าเนตร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%A3%E0%B8%9E%E0%B8%87%E0%B8%A9%E0%B9%8C-%E0%B8%AA%E0%B8%87%E0%B9%88%E0%B8%B2%E0%B9%80%E0%B8%99%E0%B8%95%E0%B8%A3
sv152,นางวรารัตน์ อติแพทย์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C-%E0%B8%AD%E0%B8%95%E0%B8%B4%E0%B9%81%E0%B8%9E%E0%B8%97%E0%B8%A2%E0%B9%8C
sv153,พลเอกวราห์ บุญญะสิทธิ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B9%8C-%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%8D%E0%B8%B0%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C
sv154,พลเอกวลิต โรจนภักดี,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%A5%E0%B8%B4%E0%B8%95-%E0%B9%82%E0%B8%A3%E0%B8%88%E0%B8%99%E0%B8%A0%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B5
sv155,พลเอกวสันต์ สุริยมงคล,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B9%8C-%E0%B8%AA%E0%B8%B8%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%A1%E0%B8%87%E0%B8%84%E0%B8%A5
sv156,พลเอกวัฒนา สรรพานิช,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2-%E0%B8%AA%E0%B8%A3%E0%B8%A3%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%8A
sv157,นายวันชัย สอนศิริ,SV,,#560001,2,https://www.facebook.com/permalink.php?story_fbid=pfbid09J1Hp3yEPHFj7EaJG44P6xBC2goL5PQokneCbfgoggX8jDZxgwsFCjwAvBaLEHbEl&id=100064799223736,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B4
sv158,นายวัลลภ ตังคณานุรักษ์,SV,,#560001,2,https://www.thaipbs.or.th/news/content/327846,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B1%E0%B8%A5%E0%B8%A5%E0%B8%A0-%E0%B8%95%E0%B8%B1%E0%B8%87%E0%B8%84%E0%B8%93%E0%B8%B2%E0%B8%99%E0%B8%B8%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C
sv159,นายวิชัย ทิตตภักดี,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B8%97%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B8%A0%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B5
sv160,พลเอก ดร.วิชิต ยาทิพย์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B4%E0%B8%95-%E0%B8%A2%E0%B8%B2%E0%B8%97%E0%B8%B4%E0%B8%9E%E0%B8%A2%E0%B9%8C
sv161,นายวิทยา ผิวผ่อง,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2-%E0%B8%9C%E0%B8%B4%E0%B8%A7%E0%B8%9C%E0%B9%88%E0%B8%AD%E0%B8%87
sv162,พลเอกวินัย สร้างสุขดี,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B4%E0%B8%99%E0%B8%B1%E0%B8%A2-%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%94%E0%B8%B5
sv163,พลตำรวจโทวิบูลย์ บางท่าไม้,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B4%E0%B8%9A%E0%B8%B9%E0%B8%A5%E0%B8%A2%E0%B9%8C-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B9%84%E0%B8%A1%E0%B9%89
sv164,นางสาววิบูลย์ลักษณ์ ร่วมรักษ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B4%E0%B8%9A%E0%B8%B9%E0%B8%A5%E0%B8%A2%E0%B9%8C%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%93%E0%B9%8C-%E0%B8%A3%E0%B9%88%E0%B8%A7%E0%B8%A1%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C
sv165,นายวิรัตน์ เกสสมบูรณ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B4%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C-%E0%B9%80%E0%B8%81%E0%B8%AA%E0%B8%AA%E0%B8%A1%E0%B8%9A%E0%B8%B9%E0%B8%A3%E0%B8%93%E0%B9%8C
sv166,นางสาววิไลลักษณ์ อรินทมะพงษ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B4%E0%B9%84%E0%B8%A5%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%93%E0%B9%8C-%E0%B8%AD%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A1%E0%B8%B0%E0%B8%9E%E0%B8%87%E0%B8%A9%E0%B9%8C
sv167,นายวิวรรธน์ แสงสุริยะฉัตร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B4%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%98%E0%B8%99%E0%B9%8C-%E0%B9%81%E0%B8%AA%E0%B8%87%E0%B8%AA%E0%B8%B8%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%B0%E0%B8%89%E0%B8%B1%E0%B8%95%E0%B8%A3
sv169,นายวีระศักดิ์ โควสุรัตน์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B5%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B9%82%E0%B8%84%E0%B8%A7%E0%B8%AA%E0%B8%B8%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C
sv170,นายวีระศักดิ์ ฟูตระกูล,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B5%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B8%9F%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%B0%E0%B8%81%E0%B8%B9%E0%B8%A5
sv171,นายวีระศักดิ์ ภูครองหิน,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B5%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B8%A0%E0%B8%B9%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%B4%E0%B8%99
sv172,พลเอกวีรัณ ฉันทศาสตร์โกศล,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%93-%E0%B8%89%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B9%82%E0%B8%81%E0%B8%A8%E0%B8%A5
sv173,นายวุฒิพันธุ์ วิชัยรัตน์,SV,,#560001,2,https://www.thairath.co.th/news/politic/2694606,https://theyworkforus.wevis.info/people/%E0%B8%A7%E0%B8%B8%E0%B8%92%E0%B8%B4%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C-%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C
sv174,นายศรีศักดิ์ วัฒนพรมงคล,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%9E%E0%B8%A3%E0%B8%A1%E0%B8%87%E0%B8%84%E0%B8%A5
sv175,นายศักดิ์ชัย ธนบุญชัย,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B8%98%E0%B8%99%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%8A%E0%B8%B1%E0%B8%A2
sv176,ดร.ศักดิ์ไทย สุรกิจบวร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%AA%E0%B8%B8%E0%B8%A3%E0%B8%81%E0%B8%B4%E0%B8%88%E0%B8%9A%E0%B8%A7%E0%B8%A3
sv177,พลเรือเอกศักดิ์สิทธิ์ เชิดบุญเมือง,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C-%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%94%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87
sv178,พลตำรวจโทศานิตย์ มหถาวร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A8%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%95%E0%B8%A2%E0%B9%8C-%E0%B8%A1%E0%B8%AB%E0%B8%96%E0%B8%B2%E0%B8%A7%E0%B8%A3
sv179,ดร.ศิรินา ปวโรฬารวิทยา,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%B2-%E0%B8%9B%E0%B8%A7%E0%B9%82%E0%B8%A3%E0%B8%AC%E0%B8%B2%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2
sv180,พลเรือเอกศิษฐวัชร วงษ์สุวรรณ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A8%E0%B8%B4%E0%B8%A9%E0%B8%90%E0%B8%A7%E0%B8%B1%E0%B8%8A%E0%B8%A3-%E0%B8%A7%E0%B8%87%E0%B8%A9%E0%B9%8C%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93
sv181,นายศุภชัย สมเจริญ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A8%E0%B8%B8%E0%B8%A0%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B8%AA%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D
sv182,พลเอกศุภรัตน์ พัฒนาวิสุทธิ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%A8%E0%B8%B8%E0%B8%A0%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C-%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C
sv183,พลเอกสกนธ์ สัจจานิตย์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%81%E0%B8%99%E0%B8%98%E0%B9%8C-%E0%B8%AA%E0%B8%B1%E0%B8%88%E0%B8%88%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%95%E0%B8%A2%E0%B9%8C
sv184,นายแพทย์ หม่อมหลวงสกุล มาลากุล,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%81%E0%B8%B8%E0%B8%A5-%E0%B8%A1%E0%B8%B2%E0%B8%A5%E0%B8%B2%E0%B8%81%E0%B8%B8%E0%B8%A5
sv185,ดร.สถิตย์ ลิ่มพงศ์พันธุ์,SV,,#560001,2,https://thestandard.co/sathit-limpongpan-senate-approved/,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%96%E0%B8%B4%E0%B8%95%E0%B8%A2%E0%B9%8C-%E0%B8%A5%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%9E%E0%B8%87%E0%B8%A8%E0%B9%8C%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C
sv186,พลเรือโทสนธยา น้อยฉายา,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%99%E0%B8%98%E0%B8%A2%E0%B8%B2-%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B8%89%E0%B8%B2%E0%B8%A2%E0%B8%B2
sv187,พลเอกสนธยา ศรีเจริญ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%99%E0%B8%98%E0%B8%A2%E0%B8%B2-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D
sv188,พลเอกสนั่น มะเริงสิทธิ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%99%E0%B8%B1%E0%B9%88%E0%B8%99-%E0%B8%A1%E0%B8%B0%E0%B9%80%E0%B8%A3%E0%B8%B4%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C
sv189,พลเอกสนิธชนก สังขจันทร์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%99%E0%B8%B4%E0%B8%98%E0%B8%8A%E0%B8%99%E0%B8%81-%E0%B8%AA%E0%B8%B1%E0%B8%87%E0%B8%82%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C
sv190,ดร.สม จาตุศรีพิทักษ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%A1-%E0%B8%88%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%9E%E0%B8%B4%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C
sv191,พลเอกสมเจตน์ บุญถนอม,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%A1%E0%B9%80%E0%B8%88%E0%B8%95%E0%B8%99%E0%B9%8C-%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%96%E0%B8%99%E0%B8%AD%E0%B8%A1
sv192,นายสมชาย ชาญณรงค์กุล,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%A1%E0%B8%8A%E0%B8%B2%E0%B8%A2-%E0%B8%8A%E0%B8%B2%E0%B8%8D%E0%B8%93%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B8%81%E0%B8%B8%E0%B8%A5
sv193,นายสมชาย เสียงหลาย,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%A1%E0%B8%8A%E0%B8%B2%E0%B8%A2-%E0%B9%80%E0%B8%AA%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B8%B2%E0%B8%A2
sv194,นายสมชาย แสวงการ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%A1%E0%B8%8A%E0%B8%B2%E0%B8%A2-%E0%B9%81%E0%B8%AA%E0%B8%A7%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3
sv195,ดร.สมชาย หาญหิรัญ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%AA%E0%B8%A1%E0%B8%8A%E0%B8%B2%E0%B8%A2-%E0%B8%AB%E0%B8%B2%E0%B8%8D%E0%B8%AB%E0%B8%B4%E0%B8%A3%E0%B8%B1%E0%B8%8D
